GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,row_id
920160,19810107,198101,1981,1981.0192,LBY,LIBYA,LBY,NA,NA,NA,NA,NA,NA,NA,DEUMIL,GERMANY,DEU,NA,NA,NA,NA,MIL,NA,NA,0,190,190,19,4,-10,1,1,1,4.08163265306122,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,1,Germany,GM,GM,51,9,0,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,17
920165,19810107,198101,1981,1981.0192,LBY,LIBYA,LBY,NA,NA,NA,NA,NA,NA,NA,RUS,RUSSIA,RUS,NA,NA,NA,NA,NA,NA,NA,0,190,190,19,4,-10,1,1,1,4.08163265306122,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Suday, Kostromskaya Oblast', Russia",RS,RS37,58.9775,43.1303,-3012496,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,18
920208,19810107,198101,1981,1981.0192,MAR,MOROCCO,MAR,NA,NA,NA,NA,NA,NA,NA,EDU,COLLEGE,NA,NA,NA,NA,NA,EDU,NA,NA,1,182,182,18,4,-9.5,3,1,3,6,1,Morocco,MO,MO,32,-5,0,1,Morocco,MO,MO,32,-5,0,1,Morocco,MO,MO,32,-5,0,20130203,NA,19
920211,19810107,198101,1981,1981.0192,MAR,MOROCCAN,MAR,NA,NA,NA,NA,NA,NA,NA,MLT,MALTESE,MLT,NA,NA,NA,NA,NA,NA,NA,1,183,183,18,4,-10,1,1,1,4.28265524625268,1,Morocco,MO,MO,32,-5,0,1,Malta,MT,MT,35.8333,14.5833,0,1,Morocco,MO,MO,32,-5,0,20130203,NA,20
920466,19810107,198101,1981,1981.0192,RUS,RUSSIA,RUS,NA,NA,NA,NA,NA,NA,NA,LBY,LIBYA,LBY,NA,NA,NA,NA,NA,NA,NA,0,190,190,19,4,-10,1,1,1,4.08163265306122,4,"Suday, Kostromskaya Oblast', Russia",RS,RS37,58.9775,43.1303,-3012496,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,21
920790,19810108,198101,1981,1981.0219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FRA,FRENCH,FRA,NA,NA,NA,NA,NA,NA,NA,0,190,190,19,4,-10,6,1,6,7.61154855643045,NA,NA,NA,NA,0,0,0,4,"Paris, RhôAlpes, France",FR,FRB9,45.6333,5.73333,-1445327,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,22
921201,19810108,198101,1981,1981.0219,FRA,FRENCH,FRA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,190,190,19,4,-10,6,1,6,7.61154855643045,4,"Paris, RhôAlpes, France",FR,FRB9,45.6333,5.73333,-1445327,NA,NA,NA,NA,0,0,0,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,23
921742,19810108,198101,1981,1981.0219,LBYMIL,LIBYAN,LBY,NA,NA,NA,NA,MIL,NA,NA,TCD,CHAD,TCD,NA,NA,NA,NA,NA,NA,NA,1,190,190,19,4,-10,7,1,7,3.91807658058771,1,Libya,LY,LY,25,17,0,1,Libya,LY,LY,25,17,0,1,Libya,LY,LY,25,17,0,20130203,NA,24
921803,19810108,198101,1981,1981.0219,MED,NEWS AGENCY,NA,NA,NA,NA,NA,MED,NA,NA,LBY,LIBYAN,LBY,NA,NA,NA,NA,NA,NA,NA,0,174,174,17,4,-5,1,1,1,3.83064516129032,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,25
921804,19810108,198101,1981,1981.0219,MED,NEWS AGENCY,NA,NA,NA,NA,NA,MED,NA,NA,LBY,LIBYAN,LBY,NA,NA,NA,NA,NA,NA,NA,0,174,174,17,4,-5,1,1,1,3.83064516129032,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,1,Nigeria,NI,NI,10,8,0,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,26
921806,19810108,198101,1981,1981.0219,MED,NEWS AGENCY,NA,NA,NA,NA,NA,MED,NA,NA,LBY,LIBYAN,LBY,NA,NA,NA,NA,NA,NA,NA,0,174,174,17,4,-5,1,1,1,3.83064516129032,1,Nigeria,NI,NI,10,8,0,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,1,Nigeria,NI,NI,10,8,0,20130203,NA,27
922067,19810108,198101,1981,1981.0219,SPY,INTELLIGENCE,NA,NA,NA,NA,NA,SPY,NA,NA,TCD,CHAD,TCD,NA,NA,NA,NA,NA,NA,NA,1,192,192,19,4,-9.5,5,1,5,3.91807658058771,1,Libya,LY,LY,25,17,0,4,"Ndjamena, (CD04), Chad",CD,CD04,12.1085,15.0482,-1101785,4,"Ndjamena, (CD04), Chad",CD,CD04,12.1085,15.0482,-1101785,20130203,NA,28
922084,19810108,198101,1981,1981.0219,TCD,NDJAMENA,TCD,NA,NA,NA,NA,NA,NA,NA,REB,GUERRILLA,NA,NA,NA,NA,NA,REB,NA,NA,0,190,190,19,4,-10,7,1,7,3.91807658058771,4,"Ndjamena, (CD04), Chad",CD,CD04,12.1085,15.0482,-1101785,4,"Ndjamena, (CD04), Chad",CD,CD04,12.1085,15.0482,-1101785,4,"Ndjamena, (CD04), Chad",CD,CD04,12.1085,15.0482,-1101785,20130203,NA,29
922695,19810109,198101,1981,1981.0247,FRA,FRENCH,FRA,NA,NA,NA,NA,NA,NA,NA,AFR,AFRICA,AFR,NA,NA,NA,NA,NA,NA,NA,0,190,190,19,4,-10,7,1,7,4.91803278688525,4,"Paris, RhôAlpes, France",FR,FRB9,45.6333,5.73333,-1445327,1,Libya,LY,LY,25,17,0,1,Libya,LY,LY,25,17,0,20130203,NA,30
922705,19810109,198101,1981,1981.0247,FRA,FRENCH,FRA,NA,NA,NA,NA,NA,NA,NA,LBY,LIBYA,LBY,NA,NA,NA,NA,NA,NA,NA,0,190,190,19,4,-10,1,1,1,4.91803278688525,1,Chad,CD,CD,15,19,0,1,Libya,LY,LY,25,17,0,1,Libya,LY,LY,25,17,0,20130203,NA,31
922851,19810109,198101,1981,1981.0247,GOV,GOVERNMENT,NA,NA,NA,NA,NA,GOV,NA,NA,LBY,LIBYAN,LBY,NA,NA,NA,NA,NA,NA,NA,0,172,172,17,4,-5,4,1,4,2.94906166219839,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,32
922852,19810109,198101,1981,1981.0247,GOV,GOVERNMENT,NA,NA,NA,NA,NA,GOV,NA,NA,LBYGOV,LIBYAN,LBY,NA,NA,NA,NA,GOV,NA,NA,0,172,172,17,4,-5,5,1,5,2.94906166219839,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,33
923192,19810109,198101,1981,1981.0247,MIL,MILITARY,NA,NA,NA,NA,NA,MIL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1712,171,17,4,-9.2,9,1,9,2.19435736677116,1,Morocco,MO,MO,32,-5,0,NA,NA,NA,NA,0,0,0,1,Morocco,MO,MO,32,-5,0,20130203,NA,34
923233,19810109,198101,1981,1981.0247,NER,NIGER,NER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,172,172,17,4,-5,3,1,3,2.13776722090261,1,Niger,NG,NG,16,8,0,NA,NA,NA,NA,0,0,0,4,"Kano, Kano, Nigeria",NI,NI29,11.9964,8.51667,-2014610,20130203,NA,35
923234,19810109,198101,1981,1981.0247,NER,NIGER,NER,NA,NA,NA,NA,NA,NA,NA,NGA,KANO,NGA,NA,NA,NA,NA,NA,NA,NA,0,172,172,17,4,-5,3,1,3,2.13776722090261,1,Niger,NG,NG,16,8,0,4,"Kano, Kano, Nigeria",NI,NI29,11.9964,8.51667,-2014610,4,"Kano, Kano, Nigeria",NI,NI29,11.9964,8.51667,-2014610,20130203,NA,36
923235,19810109,198101,1981,1981.0247,NER,NIGER,NER,NA,NA,NA,NA,NA,NA,NA,NGA,NIGERIA,NGA,NA,NA,NA,NA,NA,NA,NA,0,172,172,17,4,-5,1,1,1,2.13776722090261,1,Niger,NG,NG,16,8,0,1,Niger,NG,NG,16,8,0,1,Niger,NG,NG,16,8,0,20130203,NA,37
923400,19810109,198101,1981,1981.0247,SDN,SUDAN,SDN,NA,NA,NA,NA,NA,NA,NA,LBY,LIBYAN,LBY,NA,NA,NA,NA,NA,NA,NA,0,174,174,17,4,-5,3,1,3,4.17457305502846,4,"Khartoum, Al Khartum, Sudan",SU,SU29,15.5881,32.5342,-1987,1,Libya,LY,LY,25,17,0,1,Chad,CD,CD,15,19,0,20130203,NA,38
923443,19810109,198101,1981,1981.0247,TCD,CHAD,TCD,NA,NA,NA,NA,NA,NA,NA,LBY,LIBYAN,LBY,NA,NA,NA,NA,NA,NA,NA,0,174,174,17,4,-5,3,1,3,4.17457305502846,1,Chad,CD,CD,15,19,0,1,Libya,LY,LY,25,17,0,1,Chad,CD,CD,15,19,0,20130203,NA,39
923472,19810109,198101,1981,1981.0247,UAF,FIGHTER,NA,NA,NA,NA,NA,UAF,NA,NA,MAR,MOROCCAN,MAR,NA,NA,NA,NA,NA,NA,NA,1,190,190,19,4,-10,9,1,9,2.19435736677116,1,Morocco,MO,MO,32,-5,0,1,Morocco,MO,MO,32,-5,0,1,Morocco,MO,MO,32,-5,0,20130203,NA,40
923940,19810110,198101,1981,1981.0274,DZA,ALGIERS,DZA,NA,NA,NA,NA,NA,NA,NA,ZAF,NORTH WEST,ZAF,NA,NA,NA,NA,NA,NA,NA,1,190,190,19,4,-10,9,1,9,5.90809628008753,4,"Smara, AïDefla, Algeria",AG,AG35,36.2876,1.73844,177898,4,"Smara, AïDefla, Algeria",AG,AG35,36.2876,1.73844,177898,4,"Smara, AïDefla, Algeria",AG,AG35,36.2876,1.73844,177898,20130203,NA,41
924406,19810110,198101,1981,1981.0274,LBY,LIBYAN,LBY,NA,NA,NA,NA,NA,NA,NA,TCD,CHAD,TCD,NA,NA,NA,NA,NA,NA,NA,1,192,192,19,4,-9.5,3,1,3,5.18234165067178,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,1,Chad,CD,CD,15,19,0,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,42
924407,19810110,198101,1981,1981.0274,LBY,LIBYAN,LBY,NA,NA,NA,NA,NA,NA,NA,TCD,CHAD,TCD,NA,NA,NA,NA,NA,NA,NA,1,192,192,19,4,-9.5,3,1,3,5.18234165067178,1,Chad,CD,CD,15,19,0,1,Chad,CD,CD,15,19,0,1,Chad,CD,CD,15,19,0,20130203,NA,43
924458,19810110,198101,1981,1981.0274,MIL,AIR FORCE,NA,NA,NA,NA,NA,MIL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,180,180,18,4,-9,4,1,4,5.90809628008753,4,"Smara, AïDefla, Algeria",AG,AG35,36.2876,1.73844,177898,NA,NA,NA,NA,0,0,0,4,"Smara, AïDefla, Algeria",AG,AG35,36.2876,1.73844,177898,20130203,NA,44
924698,19810110,198101,1981,1981.0274,UAF,MERCENARIES,NA,NA,NA,NA,NA,UAF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,190,190,19,4,-10,5,1,5,5.90809628008753,4,"Smara, AïDefla, Algeria",AG,AG35,36.2876,1.73844,177898,NA,NA,NA,NA,0,0,0,4,"Smara, AïDefla, Algeria",AG,AG35,36.2876,1.73844,177898,20130203,NA,45
924808,19810110,198101,1981,1981.0274,ZAF,NORTH WEST,ZAF,NA,NA,NA,NA,NA,NA,NA,DZA,ALGIERS,DZA,NA,NA,NA,NA,NA,NA,NA,1,190,190,19,4,-10,9,1,9,5.90809628008753,4,"Smara, AïDefla, Algeria",AG,AG35,36.2876,1.73844,177898,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,4,"Smara, AïDefla, Algeria",AG,AG35,36.2876,1.73844,177898,20130203,NA,46
924902,19810111,198101,1981,1981.0301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAR,MOROCCO,MAR,NA,NA,NA,NA,NA,NA,NA,1,190,190,19,4,-10,8,1,8,0,NA,NA,NA,NA,0,0,0,4,"Smara, Marrakech-Tensift-Al Haouz, Morocco",MO,MO47,32.15,-8.25,-49294,4,"Smara, Marrakech-Tensift-Al Haouz, Morocco",MO,MO47,32.15,-8.25,-49294,20130203,NA,47
925185,19810111,198101,1981,1981.0301,DZA,ALGIERS,DZA,NA,NA,NA,NA,NA,NA,NA,IRN,IRAN,IRN,NA,NA,NA,NA,NA,NA,NA,0,181,181,18,4,-9,7,1,7,5.84132519616391,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,4,"Teheran, Iran (general), Iran",IR,IR00,35.705,51.4216,-3087341,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,20130203,NA,48
925306,19810111,198101,1981,1981.0301,GIN,GUINEA,GIN,NA,NA,NA,NA,NA,NA,NA,FRA,FRANCE,FRA,NA,NA,NA,NA,NA,NA,NA,0,173,173,17,4,-5,4,1,4,8.22320117474302,1,Guinea,GV,GV,11,-10,0,4,"Paris, RhôAlpes, France",FR,FRB9,45.6333,5.73333,-1445327,1,Guinea,GV,GV,11,-10,0,20130203,NA,49
925538,19810111,198101,1981,1981.0301,IRN,IRANIAN,IRN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1711,171,17,4,-9.2,9,1,9,8.62745098039216,4,"Tehran, Tehran, Iran",IR,IR26,35.75,51.5148,10074674,NA,NA,NA,NA,0,0,0,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,20130203,NA,50
925805,19810111,198101,1981,1981.0301,MAR,MOROCCAN,MAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,190,190,19,4,-10,13,1,9,0,4,"Smara, Marrakech-Tensift-Al Haouz, Morocco",MO,MO47,32.15,-8.25,-49294,NA,NA,NA,NA,0,0,0,4,"Smara, Marrakech-Tensift-Al Haouz, Morocco",MO,MO47,32.15,-8.25,-49294,20130203,NA,51
925900,19810111,198101,1981,1981.0301,NGA,NIGERIA,NGA,NA,NA,NA,NA,NA,NA,NA,LBY,LIBYAN,LBY,NA,NA,NA,NA,NA,NA,NA,1,174,174,17,4,-5,2,1,2,3.86740331491713,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,1,Libya,LY,LY,25,17,0,1,Libya,LY,LY,25,17,0,20130203,NA,52
926373,19810112,198101,1981,1981.0329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COP,POLICEMAN,NA,NA,NA,NA,NA,COP,NA,NA,0,190,190,19,4,-10,6,1,6,3.44506517690875,NA,NA,NA,NA,0,0,0,4,"Kano, Kano, Nigeria",NI,NI29,11.9964,8.51667,-2014610,4,"Kano, Kano, Nigeria",NI,NI29,11.9964,8.51667,-2014610,20130203,NA,53
926444,19810112,198101,1981,1981.0329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MED,JOURNALIST,NA,NA,NA,NA,NA,MED,NA,NA,0,190,190,19,4,-10,2,1,2,3.44506517690875,NA,NA,NA,NA,0,0,0,4,"Kano, Kano, Nigeria",NI,NI29,11.9964,8.51667,-2014610,4,"Kano, Kano, Nigeria",NI,NI29,11.9964,8.51667,-2014610,20130203,NA,54
926637,19810112,198101,1981,1981.0329,COP,POLICEMEN,NA,NA,NA,NA,NA,COP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,190,190,19,4,-10,3,1,3,3.44506517690875,4,"Kano, Kano, Nigeria",NI,NI29,11.9964,8.51667,-2014610,NA,NA,NA,NA,0,0,0,4,"Kano, Kano, Nigeria",NI,NI29,11.9964,8.51667,-2014610,20130203,NA,55
926641,19810112,198101,1981,1981.0329,COP,POLICE,NA,NA,NA,NA,NA,COP,NA,NA,CMR,CAMEROON,CMR,NA,NA,NA,NA,NA,NA,NA,0,190,190,19,4,-10,1,1,1,3.44506517690875,4,"Kano, Kano, Nigeria",NI,NI29,11.9964,8.51667,-2014610,1,Cameroon,CM,CM,6,12,0,1,Cameroon,CM,CM,6,12,0,20130203,NA,56
926642,19810112,198101,1981,1981.0329,COP,POLICE,NA,NA,NA,NA,NA,COP,NA,NA,CMR,CAMEROON,CMR,NA,NA,NA,NA,NA,NA,NA,0,190,190,19,4,-10,2,1,2,3.44506517690875,1,Cameroon,CM,CM,6,12,0,1,Cameroon,CM,CM,6,12,0,4,"Kano, Kano, Nigeria",NI,NI29,11.9964,8.51667,-2014610,20130203,NA,57
926648,19810112,198101,1981,1981.0329,COP,POLICE,NA,NA,NA,NA,NA,COP,NA,NA,NGACVL,KANO,NGA,NA,NA,NA,NA,CVL,NA,NA,0,190,190,19,4,-10,5,1,5,3.44506517690875,4,"Kano, Kano, Nigeria",NI,NI29,11.9964,8.51667,-2014610,4,"Kano, Kano, Nigeria",NI,NI29,11.9964,8.51667,-2014610,4,"Kano, Kano, Nigeria",NI,NI29,11.9964,8.51667,-2014610,20130203,NA,58
926788,19810112,198101,1981,1981.0329,ETH,ETHIOPIA,ETH,NA,NA,NA,NA,NA,NA,NA,SOM,SOMALIA,SOM,NA,NA,NA,NA,NA,NA,NA,0,190,190,19,4,-10,1,1,1,6.54936461388074,1,Morocco,MO,MO,32,-5,0,1,Morocco,MO,MO,32,-5,0,1,Morocco,MO,MO,32,-5,0,20130203,NA,59
