GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,row_id
18436341,19970101,199701,1997,1997.0027,DZA,ALGERIA,DZA,NA,NA,NA,NA,NA,NA,NA,FRA,FRANCE,FRA,NA,NA,NA,NA,NA,NA,NA,1,173,173,17,4,-5,4,1,4,1.06382978723404,4,"Tizi Ouzou, Tizi Ouzou, Algeria",AG,AG14,36.7118,4.04591,-490233,4,"Tizi Ouzou, Tizi Ouzou, Algeria",AG,AG14,36.7118,4.04591,-490233,4,"Tizi Ouzou, Tizi Ouzou, Algeria",AG,AG14,36.7118,4.04591,-490233,20130203,NA,11
18438002,19970101,199701,1997,1997.0027,LBY,TRIPOLI,LBY,NA,NA,NA,NA,NA,NA,NA,USA,UNITED STATES,USA,NA,NA,NA,NA,NA,NA,NA,1,173,173,17,4,-5,9,1,9,3.58306188925081,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,1,United States,US,US,38,-97,0,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,12
18438004,19970101,199701,1997,1997.0027,LBYMIL,LIBYAN,LBY,NA,NA,NA,NA,MIL,NA,NA,LBY,LIBYAN,LBY,NA,NA,NA,NA,NA,NA,NA,1,173,173,17,4,-5,8,1,8,3.84587047815516,4,"Bani Walid, Libya (general), Libya",LY,LY00,31.7566,13.9942,-3163263,4,"Bani Walid, Libya (general), Libya",LY,LY00,31.7566,13.9942,-3163263,4,"Bani Walid, Libya (general), Libya",LY,LY00,31.7566,13.9942,-3163263,20130203,NA,13
18438005,19970101,199701,1997,1997.0027,LBYMIL,LIBYAN,LBY,NA,NA,NA,NA,MIL,NA,NA,LBY,LIBYAN,LBY,NA,NA,NA,NA,NA,NA,NA,1,173,173,17,4,-5,4,1,4,4.21686746987952,4,"Misratah, Sha`biyat Misratah, Libya",LY,LY72,32.3754,15.0925,-3170751,4,"Misratah, Sha`biyat Misratah, Libya",LY,LY72,32.3754,15.0925,-3170751,4,"Misratah, Sha`biyat Misratah, Libya",LY,LY72,32.3754,15.0925,-3170751,20130203,NA,14
18438006,19970101,199701,1997,1997.0027,LBYMIL,LIBYAN,LBY,NA,NA,NA,NA,MIL,NA,NA,MIL,MILITARY OFFICER,NA,NA,NA,NA,NA,MIL,NA,NA,1,173,173,17,4,-5,36,1,9,3.58306188925081,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,15
18438186,19970101,199701,1997,1997.0027,MED,TELEVISION,NA,NA,NA,NA,NA,MED,NA,NA,USA,THE US,USA,NA,NA,NA,NA,NA,NA,NA,0,173,173,17,4,-5,4,1,4,3.58306188925081,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,16
18438187,19970101,199701,1997,1997.0027,MED,TELEVISION,NA,NA,NA,NA,NA,MED,NA,NA,USA,THE US,USA,NA,NA,NA,NA,NA,NA,NA,0,173,173,17,4,-5,5,1,5,3.58306188925081,1,United States,US,US,38,-97,0,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,17
18438256,19970101,199701,1997,1997.0027,MIL,MILITARY OFFICER,NA,NA,NA,NA,NA,MIL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,173,173,17,4,-5,9,1,9,3.58306188925081,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,NA,NA,NA,NA,0,0,0,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,18
18438290,19970101,199701,1997,1997.0027,MIL,MILITARY OFFICER,NA,NA,NA,NA,NA,MIL,NA,NA,CVL,CIVILIAN,NA,NA,NA,NA,NA,CVL,NA,NA,1,173,173,17,4,-5,2,1,2,2.95983086680761,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,19
18438544,19970101,199701,1997,1997.0027,OPP,OPPOSITION LEADER,NA,NA,NA,NA,NA,OPP,NA,NA,LBY,LIBYAN,LBY,NA,NA,NA,NA,NA,NA,NA,0,173,173,17,4,-5,6,1,6,4.21686746987952,4,"Misratah, Sha`biyat Misratah, Libya",LY,LY72,32.3754,15.0925,-3170751,4,"Misratah, Sha`biyat Misratah, Libya",LY,LY72,32.3754,15.0925,-3170751,4,"Misratah, Sha`biyat Misratah, Libya",LY,LY72,32.3754,15.0925,-3170751,20130203,NA,20
18439606,19970101,199701,1997,1997.0027,UAF,TERRORIST GROUP,NA,NA,NA,NA,NA,UAF,NA,NA,DZA,ALGERIA,DZA,NA,NA,NA,NA,NA,NA,NA,1,173,173,17,4,-5,7,1,7,1.06382978723404,4,"Tizi Ouzou, Tizi Ouzou, Algeria",AG,AG14,36.7118,4.04591,-490233,4,"Medea, Méa, Algeria",AG,AG06,36.2642,2.75393,-477077,4,"Medea, Méa, Algeria",AG,AG06,36.2642,2.75393,-477077,20130203,NA,21
232894332,19970101,199701,1997,1997.0027,NGA,NIGERIA,NGA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,194,194,19,4,-10,10,1,10,1.52671755725191,1,Nigeria,NI,NI,10,8,0,0,NA,NA,NA,0,0,0,1,Nigeria,NI,NI,10,8,0,20130206,NA,22
232894333,19970101,199701,1997,1997.0027,NGA,NIGERIA,NGA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,195,195,19,4,-10,10,1,10,1.52671755725191,1,Nigeria,NI,NI,10,8,0,0,NA,NA,NA,0,0,0,1,Nigeria,NI,NI,10,8,0,20130206,NA,23
18440301,19970102,199701,1997,1997.0055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LBY,LIBYA,LBY,NA,NA,NA,NA,NA,NA,NA,0,190,190,19,4,-10,4,1,4,3.06513409961686,NA,NA,NA,NA,0,0,0,4,"Bani Walid, Libya (general), Libya",LY,LY00,31.7566,13.9942,-3163263,4,"Bani Walid, Libya (general), Libya",LY,LY00,31.7566,13.9942,-3163263,20130203,NA,24
18440302,19970102,199701,1997,1997.0055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LBY,LIBYA,LBY,NA,NA,NA,NA,NA,NA,NA,0,190,190,19,4,-10,2,1,2,3.06513409961686,NA,NA,NA,NA,0,0,0,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,25
18440949,19970102,199701,1997,1997.0055,COP,SECURITY FORCE,NA,NA,NA,NA,NA,COP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,191,191,19,4,-9.5,3,1,3,3.34190231362468,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,NA,NA,NA,NA,0,0,0,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,26
18440960,19970102,199701,1997,1997.0055,COP,PRISON,NA,NA,NA,NA,NA,COP,NA,NA,CVL,CIVILIAN,NA,NA,NA,NA,NA,CVL,NA,NA,0,173,173,17,4,-5,5,1,5,4.74308300395257,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,20130203,NA,27
18440980,19970102,199701,1997,1997.0055,COP,PRISON,NA,NA,NA,NA,NA,COP,NA,NA,HRI,RIGHTS ACTIVIST,NA,NA,NA,NA,NA,HRI,NA,NA,0,173,173,17,4,-5,4,1,4,4.74308300395257,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,20130203,NA,28
18441181,19970102,199701,1997,1997.0055,CVL,CIVILIAN,NA,NA,NA,NA,NA,CVL,NA,NA,COP,PRISON,NA,NA,NA,NA,NA,COP,NA,NA,0,173,173,17,4,-5,5,1,5,4.74308300395257,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,20130203,NA,29
18441215,19970102,199701,1997,1997.0055,CVL,CIVILIAN,NA,NA,NA,NA,NA,CVL,NA,NA,USA,UNITED STATES,USA,NA,NA,NA,NA,NA,NA,NA,1,173,173,17,4,-5,7,1,7,3.125,4,"Banghazi, Sha`biyat Banghazi, Libya",LY,LY69,32.1167,20.0667,-3163247,4,"Banghazi, Sha`biyat Banghazi, Libya",LY,LY69,32.1167,20.0667,-3163247,4,"Banghazi, Sha`biyat Banghazi, Libya",LY,LY69,32.1167,20.0667,-3163247,20130203,NA,30
18441216,19970102,199701,1997,1997.0055,CVL,CIVILIAN,NA,NA,NA,NA,NA,CVL,NA,NA,USA,UNITED STATES,USA,NA,NA,NA,NA,NA,NA,NA,1,173,173,17,4,-5,1,1,1,3.96039603960396,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Rome, Lazio, Italy",IT,IT07,41.9,12.4833,-126693,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,31
18441217,19970102,199701,1997,1997.0055,CVL,CIVILIAN,NA,NA,NA,NA,NA,CVL,NA,NA,USA,UNITED STATES,USA,NA,NA,NA,NA,NA,NA,NA,1,173,173,17,4,-5,8,1,7,3.11630485445121,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,32
18441218,19970102,199701,1997,1997.0055,CVL,CIVILIAN,NA,NA,NA,NA,NA,CVL,NA,NA,USA,UNITED STATES,USA,NA,NA,NA,NA,NA,NA,NA,1,173,173,17,4,-5,5,1,5,3.96039603960396,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,33
18441221,19970102,199701,1997,1997.0055,CVL,CIVILIAN,NA,NA,NA,NA,NA,CVL,NA,NA,USA,UNITED STATES,USA,NA,NA,NA,NA,NA,NA,NA,1,173,173,17,4,-5,9,1,9,4.81586402266289,1,Libya,LY,LY,25,17,0,1,Libya,LY,LY,25,17,0,1,Libya,LY,LY,25,17,0,20130203,NA,34
18441477,19970102,199701,1997,1997.0055,FRA,PARIS,FRA,NA,NA,NA,NA,NA,NA,NA,CVL,IMMIGRANT,NA,NA,NA,NA,NA,CVL,NA,NA,1,174,174,17,4,-5,4,1,4,2.94117647058824,1,Mali,ML,ML,17,-4,0,1,Mali,ML,ML,17,-4,0,1,Mali,ML,ML,17,-4,0,20130203,NA,35
18442028,19970102,199701,1997,1997.0055,GOVMIL,MILITARY REGIME,NA,NA,NA,NA,NA,GOV,MIL,NA,MIL,MILITARY PERSONNEL,NA,NA,NA,NA,NA,MIL,NA,NA,1,173,173,17,4,-5,9,1,9,4.74308300395257,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,20130203,NA,36
18442073,19970102,199701,1997,1997.0055,HRI,RIGHTS ACTIVIST,NA,NA,NA,NA,NA,HRI,NA,NA,CVL,CIVILIAN,NA,NA,NA,NA,NA,CVL,NA,NA,0,173,173,17,4,-5,4,1,4,4.74308300395257,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,20130203,NA,37
18443035,19970102,199701,1997,1997.0055,LBY,LIBYAN,LBY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,172,172,17,4,-5,7,1,7,3.96039603960396,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,NA,NA,NA,NA,0,0,0,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,38
18443036,19970102,199701,1997,1997.0055,LBY,LIBYAN,LBY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,173,173,17,4,-5,1,1,1,3.96039603960396,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,NA,NA,NA,NA,0,0,0,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,39
18443039,19970102,199701,1997,1997.0055,LBY,LIBYA,LBY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,192,192,19,4,-9.5,6,1,6,3.37078651685393,1,Libya,LY,LY,25,17,0,NA,NA,NA,NA,0,0,0,1,Libya,LY,LY,25,17,0,20130203,NA,40
18443041,19970102,199701,1997,1997.0055,LBY,LIBYA,LBY,NA,NA,NA,NA,NA,NA,NA,EGY,EGYPTIAN,EGY,NA,NA,NA,NA,NA,NA,NA,1,186,186,18,4,-10,4,1,4,2.85714285714286,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,41
18443044,19970102,199701,1997,1997.0055,LBY,LIBYA,LBY,NA,NA,NA,NA,NA,NA,NA,GBR,SCOTLAND,GBR,NA,NA,NA,NA,NA,NA,NA,1,173,173,17,4,-5,2,1,2,3.40909090909091,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,1,China,CH,CH,35,105,0,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,42
18443056,19970102,199701,1997,1997.0055,LBY,LIBYA,LBY,NA,NA,NA,NA,NA,NA,NA,LBYSPY,LIBYA,LBY,NA,NA,NA,NA,SPY,NA,NA,1,192,192,19,4,-9.5,1,1,1,3.37078651685393,1,Libya,LY,LY,25,17,0,1,Libya,LY,LY,25,17,0,1,Libya,LY,LY,25,17,0,20130203,NA,43
18443061,19970102,199701,1997,1997.0055,LBY,LIBYA,LBY,NA,NA,NA,NA,NA,NA,NA,MIL,MILITARY,NA,NA,NA,NA,NA,MIL,NA,NA,1,173,173,17,4,-5,6,1,6,6.33802816901408,1,Libya,LY,LY,25,17,0,1,Libya,LY,LY,25,17,0,1,Libya,LY,LY,25,17,0,20130203,NA,44
18443066,19970102,199701,1997,1997.0055,LBY,TRIPOLI,LBY,NA,NA,NA,NA,NA,NA,NA,USA,UNITED STATES,USA,NA,NA,NA,NA,NA,NA,NA,1,173,173,17,4,-5,2,1,2,3.125,4,"Banghazi, Sha`biyat Banghazi, Libya",LY,LY69,32.1167,20.0667,-3163247,4,"Banghazi, Sha`biyat Banghazi, Libya",LY,LY69,32.1167,20.0667,-3163247,4,"Banghazi, Sha`biyat Banghazi, Libya",LY,LY69,32.1167,20.0667,-3163247,20130203,NA,45
18443067,19970102,199701,1997,1997.0055,LBY,TRIPOLI,LBY,NA,NA,NA,NA,NA,NA,NA,USA,UNITED STATES,USA,NA,NA,NA,NA,NA,NA,NA,1,173,173,17,4,-5,4,1,4,2.99572039942939,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,46
18443076,19970102,199701,1997,1997.0055,LBYMED,LIBYA,LBY,NA,NA,NA,NA,MED,NA,NA,LBY,LIBYA,LBY,NA,NA,NA,NA,NA,NA,NA,1,193,193,19,4,-10,3,1,3,3.34190231362468,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,47
18443078,19970102,199701,1997,1997.0055,LBYMIL,LIBYAN,LBY,NA,NA,NA,NA,MIL,NA,NA,MIL,MILITARY OFFICER,NA,NA,NA,NA,NA,MIL,NA,NA,1,173,173,17,4,-5,9,1,9,3.125,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,48
18443079,19970102,199701,1997,1997.0055,LBYMIL,LIBYAN,LBY,NA,NA,NA,NA,MIL,NA,NA,MIL,MILITARY OFFICER,NA,NA,NA,NA,NA,MIL,NA,NA,1,173,173,17,4,-5,5,1,5,3.03030303030303,1,Libya,LY,LY,25,17,0,1,Libya,LY,LY,25,17,0,1,Libya,LY,LY,25,17,0,20130203,NA,49
18443185,19970102,199701,1997,1997.0055,MAR,RABAT,MAR,NA,NA,NA,NA,NA,NA,NA,EDU,SCHOOL,NA,NA,NA,NA,NA,EDU,NA,NA,1,173,173,17,4,-5,4,1,4,5.67375886524823,4,"Rabat, Rabat-Saléemmour-ZaëMO, Morocco",MO,MO49,34.02,-6.83,-43376,4,"Rabat, Rabat-Saléemmour-ZaëMO, Morocco",MO,MO49,34.02,-6.83,-43376,4,"Rabat, Rabat-Saléemmour-ZaëMO, Morocco",MO,MO49,34.02,-6.83,-43376,20130203,NA,50
18443300,19970102,199701,1997,1997.0055,MED,TELEVISION,NA,NA,NA,NA,NA,MED,NA,NA,USA,THE US,USA,NA,NA,NA,NA,NA,NA,NA,0,173,173,17,4,-5,9,1,9,3.96039603960396,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,51
18443333,19970102,199701,1997,1997.0055,MIL,MILITARY,NA,NA,NA,NA,NA,MIL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,173,173,17,4,-5,3,1,3,4.74308300395257,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,NA,NA,NA,NA,0,0,0,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,20130203,NA,52
18443340,19970102,199701,1997,1997.0055,MIL,MILITARY,NA,NA,NA,NA,NA,MIL,NA,NA,COP,PRISON,NA,NA,NA,NA,NA,COP,NA,NA,0,173,173,17,4,-5,2,1,2,4.74308300395257,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,20130203,NA,53
18443342,19970102,199701,1997,1997.0055,MIL,MILITARY OFFICER,NA,NA,NA,NA,NA,MIL,NA,NA,CVL,CIVILIAN,NA,NA,NA,NA,NA,CVL,NA,NA,1,193,193,19,4,-10,27,2,18,3.03881359961959,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,54
18443375,19970102,199701,1997,1997.0055,MIL,MILITARY,NA,NA,NA,NA,NA,MIL,NA,NA,LBY,LIBYA,LBY,NA,NA,NA,NA,NA,NA,NA,1,173,173,17,4,-5,5,1,5,4.16666666666667,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,55
