GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,row_id
12493469,19940101,199401,1994,1994.0027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DZA,ALGERIA,DZA,NA,NA,NA,NA,NA,NA,NA,0,190,190,19,4,-10,2,1,2,1.7156862745098,NA,NA,NA,NA,0,0,0,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,20130203,NA,1
12494086,19940101,199401,1994,1994.0027,FRA,FRANCE,FRA,NA,NA,NA,NA,NA,NA,NA,FRAMIL,FRENCH,FRA,NA,NA,NA,NA,MIL,NA,NA,1,181,181,18,4,-9,2,1,2,1.7156862745098,4,"Paris, RhôAlpes, France",FR,FRB9,45.6333,5.73333,-1445327,2,"Connecticut, United States",US,USCT,41.5834,-72.7622,0,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,20130203,NA,2
12494855,19940101,199401,1994,1994.0027,LBRGOV,LIBERIA,LBR,NA,NA,NA,NA,GOV,NA,NA,LBR,LIBERIA,LBR,NA,NA,NA,NA,NA,NA,NA,1,190,190,19,4,-10,7,1,7,7.35294117647059,4,"Vahun, Lofa, Liberia",LI,LI20,8.06389,-10.5033,-2135555,4,"Vahun, Lofa, Liberia",LI,LI20,8.06389,-10.5033,-2135555,4,"Vahun, Lofa, Liberia",LI,LI20,8.06389,-10.5033,-2135555,20130203,NA,3
12494856,19940101,199401,1994,1994.0027,LBRGOV,LIBERIA,LBR,NA,NA,NA,NA,GOV,NA,NA,UAF,FIGHTER,NA,NA,NA,NA,NA,UAF,NA,NA,1,190,190,19,4,-10,2,1,2,7.35294117647059,4,"Vahun, Lofa, Liberia",LI,LI20,8.06389,-10.5033,-2135555,4,"Vahun, Lofa, Liberia",LI,LI20,8.06389,-10.5033,-2135555,4,"Vahun, Lofa, Liberia",LI,LI20,8.06389,-10.5033,-2135555,20130203,NA,4
12495003,19940101,199401,1994,1994.0027,MIL,CAPTAIN,NA,NA,NA,NA,NA,MIL,NA,NA,DZA,ALGERIA,DZA,NA,NA,NA,NA,NA,NA,NA,0,193,193,19,4,-10,1,1,1,1.7156862745098,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,20130203,NA,5
232478102,19940101,199401,1994,1994.0027,LBN,LEBANESE,LBN,NA,NA,NA,NA,NA,NA,NA,LBY,LIBYA,LBY,NA,NA,NA,NA,NA,NA,NA,1,173,173,17,4,-5,2,1,2,0.50761421319797,1,Lebanon,LE,LE,33.8333,35.8333,0,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130206,NA,6
232478108,19940101,199401,1994,1994.0027,LBNMIL,LEBANESE,LBN,NA,NA,NA,NA,MIL,NA,NA,LBN,LEBANON,LBN,NA,NA,NA,NA,NA,NA,NA,1,173,173,17,4,-5,3,1,3,0.50761421319797,1,Lebanon,LE,LE,33.8333,35.8333,0,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130206,NA,7
12497702,19940103,199401,1994,1994.0082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MED,JOURNALIST,NA,NA,NA,NA,NA,MED,NA,NA,0,190,190,19,4,-10,15,2,15,7.14030943478873,NA,NA,NA,NA,0,0,0,1,Algeria,AG,AG,28,3,0,1,Algeria,AG,AG,28,3,0,20130203,NA,8
12498398,19940103,199401,1994,1994.0082,CVL,CIVILIAN,NA,NA,NA,NA,NA,CVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,193,193,19,4,-10,10,1,10,1.04712041884817,4,"Chlef, Chlef, Algeria",AG,AG41,36.1653,1.33452,-467270,NA,NA,NA,NA,0,0,0,4,"Chlef, Chlef, Algeria",AG,AG41,36.1653,1.33452,-467270,20130203,NA,9
12498560,19940103,199401,1994,1994.0082,DZA,ALGERIA,DZA,NA,NA,NA,NA,NA,NA,NA,UAFCRM,TERRORIST,NA,NA,NA,NA,NA,UAF,CRM,NA,1,186,186,18,4,-10,7,1,7,1.8348623853211,4,"Saida, Saï, Algeria",AG,AG10,34.8303,0.151713,-483377,4,"Saida, Saï, Algeria",AG,AG10,34.8303,0.151713,-483377,4,"Saida, Saï, Algeria",AG,AG10,34.8303,0.151713,-483377,20130203,NA,10
