GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,row_id
3067479,19840101,198401,1984,1984.0027,GOV,GOVERNMENT,NA,NA,NA,NA,NA,GOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,190,190,19,4,-10,7,1,7,6.26822157434402,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,9.08333,7.53333,-1997013,NA,NA,NA,NA,0,0,0,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,9.08333,7.53333,-1997013,20130203,NA,1
3067509,19840101,198401,1984,1984.0027,GOV,MINISTRY,NA,NA,NA,NA,NA,GOV,NA,NA,MAR,MOROCCAN,MAR,NA,NA,NA,NA,NA,NA,NA,1,190,190,19,4,-10,9,1,9,6.84931506849315,1,Morocco,MO,MO,32,-5,0,1,Morocco,MO,MO,32,-5,0,1,Morocco,MO,MO,32,-5,0,20130203,NA,2
3067804,19840101,198401,1984,1984.0027,MIL,ARMED FORCES,NA,NA,NA,NA,NA,MIL,NA,NA,CVLPTY,CIVILIAN,NA,NA,NA,NA,NA,CVL,NA,NA,1,173,173,17,4,-5,7,1,7,6.26822157434402,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,9.08333,7.53333,-1997013,20130203,NA,3
3067844,19840101,198401,1984,1984.0027,NGA,NIGERIA,NGA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,172,172,17,4,-5,5,1,5,4.18552036199095,4,"Kaduna, Kaduna, Nigeria",NI,NI23,10.5231,7.44028,-2014086,NA,NA,NA,NA,0,0,0,4,"Kaduna, Kaduna, Nigeria",NI,NI23,10.5231,7.44028,-2014086,20130203,NA,4
230580997,19840101,198401,1984,1984.0027,MILGOV,MILITARY,NA,NA,NA,NA,NA,MIL,GOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,186,186,18,4,-10,10,1,10,3.58744394618834,1,Nigeria,NI,NI,10,8,0,0,NA,NA,NA,0,0,0,1,Nigeria,NI,NI,10,8,0,20130206,NA,5
3068300,19840102,198401,1984,1984.0055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GOV,PRESIDENT,NA,NA,NA,NA,NA,GOV,NA,NA,1,173,173,17,4,-5,3,1,3,4.18326693227092,NA,NA,NA,NA,0,0,0,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,20130203,NA,6
3068650,19840102,198401,1984,1984.0055,CVLGOV,CIVILIAN,NA,NA,NA,NA,NA,CVL,GOV,NA,NGA,NIGERIA,NGA,NA,NA,NA,NA,NA,NA,NA,0,173,173,17,4,-5,2,1,2,5.54649265905383,1,United States,US,US,38,-97,0,4,"Benue, Nigeria (general), Nigeria",NI,NI00,8.31667,8.51667,-2002531,4,"Benue, Nigeria (general), Nigeria",NI,NI00,8.31667,8.51667,-2002531,20130203,NA,7
3068651,19840102,198401,1984,1984.0055,CVLGOV,CIVILIAN,NA,NA,NA,NA,NA,CVL,GOV,NA,NGA,KANO,NGA,NA,NA,NA,NA,NA,NA,NA,0,173,173,17,4,-5,1,1,1,5.54649265905383,1,United States,US,US,38,-97,0,4,"Kano, Kano, Nigeria",NI,NI29,11.9964,8.51667,-2014610,4,"Benue, Nigeria (general), Nigeria",NI,NI00,8.31667,8.51667,-2002531,20130203,NA,8
3069176,19840102,198401,1984,1984.0055,LBY,TRIPOLI,LBY,NA,NA,NA,NA,NA,NA,NA,FRA,FRENCH,FRA,NA,NA,NA,NA,NA,NA,NA,0,180,180,18,4,-9,6,1,6,2.54691689008043,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Paris, RhôAlpes, France",FR,FRB9,45.6333,5.73333,-1445327,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,9
3069178,19840102,198401,1984,1984.0055,LBY,LIBYA,LBY,NA,NA,NA,NA,NA,NA,NA,FRA,FRANCE,FRA,NA,NA,NA,NA,NA,NA,NA,0,194,194,19,4,-10,2,1,2,2.54691689008043,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Paris, RhôAlpes, France",FR,FRB9,45.6333,5.73333,-1445327,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,10
