GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,row_id
14070322,19950102,199501,1995,1995.0055,REB,REBEL,NA,NA,NA,NA,NA,REB,NA,NA,MIL,ARMY,NA,NA,NA,NA,NA,MIL,NA,NA,1,1823,182,18,4,-10,4,1,4,2.7681660899654,4,"Kenema, Eastern, Sierra Leone",SL,SL01,7.87667,-11.1875,-1317126,4,"Freetown, Western Area, Sierra Leone",SL,SL04,8.49,-13.2342,-1315606,4,"Freetown, Western Area, Sierra Leone",SL,SL04,8.49,-13.2342,-1315606,20130203,NA,11
14070622,19950102,199501,1995,1995.0055,SLE,FREETOWN,SLE,NA,NA,NA,NA,NA,NA,NA,CVL,VILLAGE,NA,NA,NA,NA,NA,CVL,NA,NA,1,190,190,19,4,-10,2,1,2,2.7681660899654,4,"Freetown, Western Area, Sierra Leone",SL,SL04,8.49,-13.2342,-1315606,4,"Bumpe, Eastern, Sierra Leone",SL,SL01,7.78,-10.8125,-1315086,4,"Freetown, Western Area, Sierra Leone",SL,SL04,8.49,-13.2342,-1315606,20130203,NA,12
14070623,19950102,199501,1995,1995.0055,SLE,FREETOWN,SLE,NA,NA,NA,NA,NA,NA,NA,CVL,VILLAGE,NA,NA,NA,NA,NA,CVL,NA,NA,1,190,190,19,4,-10,1,1,1,2.7681660899654,4,"Freetown, Western Area, Sierra Leone",SL,SL04,8.49,-13.2342,-1315606,4,"Freetown, Western Area, Sierra Leone",SL,SL04,8.49,-13.2342,-1315606,4,"Freetown, Western Area, Sierra Leone",SL,SL04,8.49,-13.2342,-1315606,20130203,NA,13
14070625,19950102,199501,1995,1995.0055,SLE,FREETOWN,SLE,NA,NA,NA,NA,NA,NA,NA,MIL,ARMY,NA,NA,NA,NA,NA,MIL,NA,NA,1,190,190,19,4,-10,2,1,2,2.7681660899654,4,"Freetown, Western Area, Sierra Leone",SL,SL04,8.49,-13.2342,-1315606,4,"Kenema, Eastern, Sierra Leone",SL,SL01,7.87667,-11.1875,-1317126,4,"Kenema, Eastern, Sierra Leone",SL,SL01,7.87667,-11.1875,-1317126,20130203,NA,14
14070626,19950102,199501,1995,1995.0055,SLE,SIERRA LEONE,SLE,NA,NA,NA,NA,NA,NA,NA,MIL,ARMY,NA,NA,NA,NA,NA,MIL,NA,NA,1,190,190,19,4,-10,4,1,4,2.7681660899654,4,"Kenema, Eastern, Sierra Leone",SL,SL01,7.87667,-11.1875,-1317126,4,"Kenema, Eastern, Sierra Leone",SL,SL01,7.87667,-11.1875,-1317126,4,"Kenema, Eastern, Sierra Leone",SL,SL01,7.87667,-11.1875,-1317126,20130203,NA,15
14070627,19950102,199501,1995,1995.0055,SLECVL,SIERRA LEONE,SLE,NA,NA,NA,NA,CVL,NA,NA,MIL,ARMY,NA,NA,NA,NA,NA,MIL,NA,NA,1,190,190,19,4,-10,3,1,3,2.7681660899654,4,"Kenema, Eastern, Sierra Leone",SL,SL01,7.87667,-11.1875,-1317126,4,"Kenema, Eastern, Sierra Leone",SL,SL01,7.87667,-11.1875,-1317126,4,"Kenema, Eastern, Sierra Leone",SL,SL01,7.87667,-11.1875,-1317126,20130203,NA,16
14070631,19950102,199501,1995,1995.0055,SLEREB,SIERRA LEONE,SLE,NA,NA,NA,NA,REB,NA,NA,CVL,VILLAGE,NA,NA,NA,NA,NA,CVL,NA,NA,1,190,190,19,4,-10,2,1,2,2.7681660899654,4,"Freetown, Western Area, Sierra Leone",SL,SL04,8.49,-13.2342,-1315606,4,"Freetown, Western Area, Sierra Leone",SL,SL04,8.49,-13.2342,-1315606,4,"Freetown, Western Area, Sierra Leone",SL,SL04,8.49,-13.2342,-1315606,20130203,NA,17
232684274,19950102,199501,1995,1995.0055,CRM,ROBBER,NA,NA,NA,NA,NA,CRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,181,181,18,4,-9,5,1,5,3.43137254901961,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,0,NA,NA,NA,0,0,0,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,20130206,NA,18
232684616,19950102,199501,1995,1995.0055,UAF,ARMED GANG,NA,NA,NA,NA,NA,UAF,NA,NA,COP,POLICE,NA,NA,NA,NA,NA,COP,NA,NA,1,173,173,17,4,-5,10,1,10,3.43137254901961,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,20130206,NA,19
14071080,19950103,199501,1995,1995.0082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COP,POLICE,NA,NA,NA,NA,NA,COP,NA,NA,1,190,190,19,4,-10,1,1,1,0.862068965517241,NA,NA,NA,NA,0,0,0,4,"Labe, LabéV, Guinea",GV,GV34,11.3167,-12.2833,-1182507,4,"Fouta Djallon, Guinea (general), Guinea",GV,GV00,11.5,-12.5,-1179961,20130203,NA,20
14071090,19950103,199501,1995,1995.0082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVL,COMMUNITY,NA,NA,NA,NA,NA,CVL,NA,NA,1,190,190,19,4,-10,4,1,4,6.2962962962963,NA,NA,NA,NA,0,0,0,4,"Monrovia, Montserrado, Liberia",LI,LI14,6.31056,-10.8047,-2134012,4,"Monrovia, Montserrado, Liberia",LI,LI14,6.31056,-10.8047,-2134012,20130203,NA,21
14071091,19950103,199501,1995,1995.0082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVL,COMMUNITY,NA,NA,NA,NA,NA,CVL,NA,NA,1,190,190,19,4,-10,2,1,2,6.27177700348432,NA,NA,NA,NA,0,0,0,1,Ghana,GH,GH,8,-2,0,1,Ghana,GH,GH,8,-2,0,20130203,NA,22
14071107,19950103,199501,1995,1995.0082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DZAGOVMIL,ALGERIA,DZA,NA,NA,NA,NA,GOV,MIL,NA,1,190,190,19,4,-10,4,1,4,2.91970802919708,NA,NA,NA,NA,0,0,0,4,"Tizi-Ouzou, Tizi Ouzou, Algeria",AG,AG14,36.7118,4.04591,-490233,4,"Tizi-Ouzou, Tizi Ouzou, Algeria",AG,AG14,36.7118,4.04591,-490233,20130203,NA,23
14071225,19950103,199501,1995,1995.0082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LBR,LIBERIA,LBR,NA,NA,NA,NA,NA,NA,NA,1,190,190,19,4,-10,9,1,9,6.2962962962963,NA,NA,NA,NA,0,0,0,4,"Monrovia, Montserrado, Liberia",LI,LI14,6.31056,-10.8047,-2134012,4,"Monrovia, Montserrado, Liberia",LI,LI14,6.31056,-10.8047,-2134012,20130203,NA,24
14071255,19950103,199501,1995,1995.0082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MLI,MALI,MLI,NA,NA,NA,NA,NA,NA,NA,1,173,173,17,4,-5,4,1,4,5.36912751677852,NA,NA,NA,NA,0,0,0,4,"Bamako, Bamako, Mali",ML,ML01,12.65,-8,-1064708,4,"Bamako, Bamako, Mali",ML,ML01,12.65,-8,-1064708,20130203,NA,25
14071256,19950103,199501,1995,1995.0082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MOS,MUSLIM,NA,NA,NA,MOS,NA,NA,NA,NA,1,190,190,19,4,-10,15,2,15,1.62300975860298,NA,NA,NA,NA,0,0,0,4,"Kano, Kano, Nigeria",NI,NI29,11.9964,8.51667,-2014610,4,"Kano, Kano, Nigeria",NI,NI29,11.9964,8.51667,-2014610,20130203,NA,26
14071349,19950103,199501,1995,1995.0082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UAF,MILITIA,NA,NA,NA,NA,NA,UAF,NA,NA,0,190,190,19,4,-10,4,2,4,6.28403664989031,NA,NA,NA,NA,0,0,0,1,Ghana,GH,GH,8,-2,0,1,Ghana,GH,GH,8,-2,0,20130203,NA,27
14071350,19950103,199501,1995,1995.0082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UAF,MILITIA,NA,NA,NA,NA,NA,UAF,NA,NA,0,190,190,19,4,-10,3,2,3,6.28812319869231,NA,NA,NA,NA,0,0,0,1,Cote D'ivoire,IV,IV,8,-5,0,1,Cote D'ivoire,IV,IV,8,-5,0,20130203,NA,28
14071646,19950103,199501,1995,1995.0082,CHR,CHRISTIAN,NA,NA,NA,CHR,NA,NA,NA,NA,MOS,MUSLIM,NA,NA,NA,MOS,NA,NA,NA,NA,1,190,190,19,4,-10,15,2,15,1.62300975860298,4,"Kano, Kano, Nigeria",NI,NI29,11.9964,8.51667,-2014610,4,"Kano, Kano, Nigeria",NI,NI29,11.9964,8.51667,-2014610,4,"Kano, Kano, Nigeria",NI,NI29,11.9964,8.51667,-2014610,20130203,NA,29
14071684,19950103,199501,1995,1995.0082,COP,SECURITY FORCE,NA,NA,NA,NA,NA,COP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,180,180,18,4,-9,2,1,2,5.22875816993464,4,"Ndjamena, (CD04), Chad",CD,CD04,12.1085,15.0482,-1101785,NA,NA,NA,NA,0,0,0,4,"Ndjamena, (CD04), Chad",CD,CD04,12.1085,15.0482,-1101785,20130203,NA,30
14071687,19950103,199501,1995,1995.0082,COP,POLICE,NA,NA,NA,NA,NA,COP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,190,190,19,4,-10,1,1,1,0.862068965517241,4,"Labe, LabéV, Guinea",GV,GV34,11.3167,-12.2833,-1182507,NA,NA,NA,NA,0,0,0,4,"Fouta Djallon, Guinea (general), Guinea",GV,GV00,11.5,-12.5,-1179961,20130203,NA,31
14071710,19950103,199501,1995,1995.0082,COP,POLICE,NA,NA,NA,NA,NA,COP,NA,NA,GIN,GUINEA,GIN,NA,NA,NA,NA,NA,NA,NA,1,190,190,19,4,-10,3,1,3,0.862068965517241,4,"Labe, LabéV, Guinea",GV,GV34,11.3167,-12.2833,-1182507,4,"Labe, LabéV, Guinea",GV,GV34,11.3167,-12.2833,-1182507,4,"Fouta Djallon, Guinea (general), Guinea",GV,GV00,11.5,-12.5,-1179961,20130203,NA,32
14071980,19950103,199501,1995,1995.0082,DZA,ALGIERS,DZA,NA,NA,NA,NA,NA,NA,NA,FRA,FRANCE,FRA,NA,NA,NA,NA,NA,NA,NA,1,192,192,19,4,-9.5,1,1,1,1.19760479041916,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,4,"Marseille, Provence-Alpes-Côd'Azur, France",FR,FRB8,43.2854,5.37606,-1449947,4,"El Harrach, Alger, Algeria",AG,AG01,36.7203,3.145,-467828,20130203,NA,33
14071981,19950103,199501,1995,1995.0082,DZA,ALGIERS,DZA,NA,NA,NA,NA,NA,NA,NA,FRA,FRANCE,FRA,NA,NA,NA,NA,NA,NA,NA,1,192,192,19,4,-9.5,1,1,1,1.19760479041916,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,4,"El Harrach, Alger, Algeria",AG,AG01,36.7203,3.145,-467828,20130203,NA,34
14071986,19950103,199501,1995,1995.0082,DZA,ALGERIAN,DZA,NA,NA,NA,NA,NA,NA,NA,MOS,ISLAMIC,NA,NA,NA,MOS,NA,NA,NA,NA,1,190,190,19,4,-10,4,1,4,4.0983606557377,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,20130203,NA,35
14071989,19950103,199501,1995,1995.0082,DZAGOVMIL,ALGERIA,DZA,NA,NA,NA,NA,GOV,MIL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,190,190,19,4,-10,4,1,4,2.91970802919708,4,"Tizi-Ouzou, Tizi Ouzou, Algeria",AG,AG14,36.7118,4.04591,-490233,NA,NA,NA,NA,0,0,0,4,"Tizi-Ouzou, Tizi Ouzou, Algeria",AG,AG14,36.7118,4.04591,-490233,20130203,NA,36
14071990,19950103,199501,1995,1995.0082,DZAGOVMIL,ALGERIA,DZA,NA,NA,NA,NA,GOV,MIL,NA,MOS,ISLAMIC,NA,NA,NA,MOS,NA,NA,NA,NA,1,190,190,19,4,-10,5,1,5,2.91970802919708,4,"Tizi-Ouzou, Tizi Ouzou, Algeria",AG,AG14,36.7118,4.04591,-490233,4,"Marseille, Provence-Alpes-Côd'Azur, France",FR,FRB8,43.2854,5.37606,-1449947,4,"Tizi-Ouzou, Tizi Ouzou, Algeria",AG,AG14,36.7118,4.04591,-490233,20130203,NA,37
14072130,19950103,199501,1995,1995.0082,ELI,RETIRED,NA,NA,NA,NA,NA,ELI,NA,NA,GOV,GOVERNMENT,NA,NA,NA,NA,NA,GOV,NA,NA,0,173,173,17,4,-5,8,1,8,6.57534246575342,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,20130203,NA,38
14072349,19950103,199501,1995,1995.0082,GIN,GUINEA,GIN,NA,NA,NA,NA,NA,NA,NA,COP,POLICE,NA,NA,NA,NA,NA,COP,NA,NA,1,190,190,19,4,-10,3,1,3,0.862068965517241,4,"Labe, LabéV, Guinea",GV,GV34,11.3167,-12.2833,-1182507,4,"Labe, LabéV, Guinea",GV,GV34,11.3167,-12.2833,-1182507,4,"Fouta Djallon, Guinea (general), Guinea",GV,GV00,11.5,-12.5,-1179961,20130203,NA,39
14072351,19950103,199501,1995,1995.0082,GIN,CONAKRY,GIN,NA,NA,NA,NA,NA,NA,NA,MOS,ISLAMIC,NA,NA,NA,MOS,NA,NA,NA,NA,1,173,173,17,4,-5,3,1,3,1.3986013986014,4,"Labe, LabéV, Guinea",GV,GV34,11.3167,-12.2833,-1182507,4,"Labe, LabéV, Guinea",GV,GV34,11.3167,-12.2833,-1182507,4,"Labe, LabéV, Guinea",GV,GV34,11.3167,-12.2833,-1182507,20130203,NA,40
14072575,19950103,199501,1995,1995.0082,GOV,GOVERNMENT,NA,NA,NA,NA,NA,GOV,NA,NA,REB,REBEL,NA,NA,NA,NA,NA,REB,NA,NA,0,190,190,19,4,-10,2,1,2,5.54885404101327,1,Libya,LY,LY,25,17,0,4,"Berbera, Woqooyi Galbeed, Somalia",SO,SO20,10.4396,45.0143,-3216457,1,Libya,LY,LY,25,17,0,20130203,NA,41
14072576,19950103,199501,1995,1995.0082,GOV,GOVERNMENT,NA,NA,NA,NA,NA,GOV,NA,NA,REB,REBEL,NA,NA,NA,NA,NA,REB,NA,NA,0,190,190,19,4,-10,5,1,5,5.54885404101327,1,Libya,LY,LY,25,17,0,1,Libya,LY,LY,25,17,0,1,Libya,LY,LY,25,17,0,20130203,NA,42
14072847,19950103,199501,1995,1995.0082,IGOUNOCVL,THE UN,NA,UNO,NA,NA,NA,IGO,CVL,NA,UAF,MILITIA,NA,NA,NA,NA,NA,UAF,NA,NA,0,190,190,19,4,-10,2,1,2,2.98403886190146,4,"Mogadishu, Banaadir, Somalia",SO,SO02,2.06667,45.3667,-3227437,1,Ghana,GH,GH,8,-2,0,1,Ghana,GH,GH,8,-2,0,20130203,NA,43
14072848,19950103,199501,1995,1995.0082,IGOUNOCVL,THE UN,NA,UNO,NA,NA,NA,IGO,CVL,NA,UAF,MILITIA,NA,NA,NA,NA,NA,UAF,NA,NA,0,190,190,19,4,-10,14,1,7,2.98403886190146,1,Ghana,GH,GH,8,-2,0,1,Ghana,GH,GH,8,-2,0,1,Ghana,GH,GH,8,-2,0,20130203,NA,44
14073133,19950103,199501,1995,1995.0082,ISR,ISRAELI,ISR,NA,NA,NA,NA,NA,NA,NA,PSE,PALESTINIAN,PSE,NA,NA,NA,NA,NA,NA,NA,1,193,193,19,4,-10,2,1,2,1.58730158730159,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Libya,LY,LY,25,17,0,20130203,NA,45
14073325,19950103,199501,1995,1995.0082,JUD,LAWYER,NA,NA,NA,NA,NA,JUD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,171,171,17,4,-9.2,10,2,10,1.62300975860298,4,"Kano, Kano, Nigeria",NI,NI29,11.9964,8.51667,-2014610,NA,NA,NA,NA,0,0,0,4,"Kano, Kano, Nigeria",NI,NI29,11.9964,8.51667,-2014610,20130203,NA,46
14073344,19950103,199501,1995,1995.0082,JUD,LAWYER,NA,NA,NA,NA,NA,JUD,NA,NA,NGA,NIGERIA,NGA,NA,NA,NA,NA,NA,NA,NA,1,171,171,17,4,-9.2,5,2,5,1.62300975860298,4,"Kano, Kano, Nigeria",NI,NI29,11.9964,8.51667,-2014610,4,"Kano, Kano, Nigeria",NI,NI29,11.9964,8.51667,-2014610,4,"Kano, Kano, Nigeria",NI,NI29,11.9964,8.51667,-2014610,20130203,NA,47
14073479,19950103,199501,1995,1995.0082,LBR,LIBERIA,LBR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,190,190,19,4,-10,9,1,9,6.2962962962963,1,Ghana,GH,GH,8,-2,0,NA,NA,NA,NA,0,0,0,1,Ghana,GH,GH,8,-2,0,20130203,NA,48
14073484,19950103,199501,1995,1995.0082,LBRREB,NATIONAL PATRIOTIC FRONT OF LIBERIA,LBR,NA,NA,NA,NA,REB,NA,NA,LBRELIREB,CHARLES TAYLOR,LBR,NA,NA,NA,NA,ELI,REB,NA,0,186,186,18,4,-10,2,1,2,6.27177700348432,4,"Monrovia, Montserrado, Liberia",LI,LI14,6.31056,-10.8047,-2134012,4,"Monrovia, Montserrado, Liberia",LI,LI14,6.31056,-10.8047,-2134012,4,"Monrovia, Montserrado, Liberia",LI,LI14,6.31056,-10.8047,-2134012,20130203,NA,49
14073485,19950103,199501,1995,1995.0082,LBRREB,NATIONAL PATRIOTIC FRONT OF LIBERIA,LBR,NA,NA,NA,NA,REB,NA,NA,LBRELIREB,CHARLES TAYLOR,LBR,NA,NA,NA,NA,ELI,REB,NA,0,186,186,18,4,-10,1,1,1,6.27177700348432,4,"Monrovia, Montserrado, Liberia",LI,LI14,6.31056,-10.8047,-2134012,1,Ghana,GH,GH,8,-2,0,4,"Monrovia, Montserrado, Liberia",LI,LI14,6.31056,-10.8047,-2134012,20130203,NA,50
14073486,19950103,199501,1995,1995.0082,LBRREB,NATIONAL PATRIOTIC FRONT OF LIBERIA,LBR,NA,NA,NA,NA,REB,NA,NA,LBRELIREB,CHARLES TAYLOR,LBR,NA,NA,NA,NA,ELI,REB,NA,0,186,186,18,4,-10,2,1,2,6.27177700348432,4,"Monrovia, Montserrado, Liberia",LI,LI14,6.31056,-10.8047,-2134012,1,Ghana,GH,GH,8,-2,0,1,Ghana,GH,GH,8,-2,0,20130203,NA,51
14073487,19950103,199501,1995,1995.0082,LBRREB,NATIONAL PATRIOTIC FRONT OF LIBERIA,LBR,NA,NA,NA,NA,REB,NA,NA,LBRELIREB,CHARLES TAYLOR,LBR,NA,NA,NA,NA,ELI,REB,NA,0,186,186,18,4,-10,1,1,1,6.27177700348432,1,Ghana,GH,GH,8,-2,0,1,Ghana,GH,GH,8,-2,0,1,Ghana,GH,GH,8,-2,0,20130203,NA,52
14073591,19950103,199501,1995,1995.0082,MAR,MOROCCAN,MAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,193,193,19,4,-10,6,1,6,4.8,1,Morocco,MO,MO,32,-5,0,NA,NA,NA,NA,0,0,0,1,Morocco,MO,MO,32,-5,0,20130203,NA,53
14073818,19950103,199501,1995,1995.0082,MLI,MALI,MLI,NA,NA,NA,NA,NA,NA,NA,MED,PUBLICATION,NA,NA,NA,NA,NA,MED,NA,NA,1,173,173,17,4,-5,4,1,4,5.36912751677852,4,"Bamako, Bamako, Mali",ML,ML01,12.65,-8,-1064708,4,"Bamako, Bamako, Mali",ML,ML01,12.65,-8,-1064708,4,"Bamako, Bamako, Mali",ML,ML01,12.65,-8,-1064708,20130203,NA,54
