GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,row_id
11413176,19930103,199301,1993,1993.0082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DZA,ALGIERS,DZA,NA,NA,NA,NA,NA,NA,NA,1,190,190,19,4,-10,10,1,10,1.13207547169811,NA,NA,NA,NA,0,0,0,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,20130203,NA,11
11413264,19930103,199301,1993,1993.0082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NGA,KATSINA,NGA,NA,NA,NA,NA,NA,NA,NA,1,172,172,17,4,-5,9,1,9,4.5045045045045,NA,NA,NA,NA,0,0,0,5,"Katsina State, Katsina, Nigeria",NI,NI24,12.25,7.5,-2015017,5,"Katsina State, Katsina, Nigeria",NI,NI24,12.25,7.5,NA,20130203,NA,12
11413612,19930103,199301,1993,1993.0082,COP,POLICE OFFICER,NA,NA,NA,NA,NA,COP,NA,NA,CRM,BANDIT,NA,NA,NA,NA,NA,CRM,NA,NA,0,190,190,19,4,-10,1,1,1,4.89038785834739,4,"Laghouat, Laghouat, Algeria",AG,AG25,33.8,2.86514,-474716,4,"Laghouat, Laghouat, Algeria",AG,AG25,33.8,2.86514,-474716,4,"Laghouat, Laghouat, Algeria",AG,AG25,33.8,2.86514,-474716,20130203,NA,13
11413614,19930103,199301,1993,1993.0082,COP,POLICE OFFICER,NA,NA,NA,NA,NA,COP,NA,NA,DZA,ALGIERS,DZA,NA,NA,NA,NA,NA,NA,NA,0,190,190,19,4,-10,1,1,1,4.89038785834739,4,"Laghouat, Laghouat, Algeria",AG,AG25,33.8,2.86514,-474716,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,4,"Laghouat, Laghouat, Algeria",AG,AG25,33.8,2.86514,-474716,20130203,NA,14
11413615,19930103,199301,1993,1993.0082,COP,POLICE OFFICER,NA,NA,NA,NA,NA,COP,NA,NA,DZA,ALGERIA,DZA,NA,NA,NA,NA,NA,NA,NA,0,190,190,19,4,-10,3,1,3,4.89038785834739,4,"Laghouat, Laghouat, Algeria",AG,AG25,33.8,2.86514,-474716,4,"Laghouat, Laghouat, Algeria",AG,AG25,33.8,2.86514,-474716,4,"Laghouat, Laghouat, Algeria",AG,AG25,33.8,2.86514,-474716,20130203,NA,15
11413701,19930103,199301,1993,1993.0082,DZA,ALGIERS,DZA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,190,190,19,4,-10,10,1,10,1.13207547169811,4,"Ksar El Hirane, Laghouat, Algeria",AG,AG25,33.7915,3.14482,-474588,NA,NA,NA,NA,0,0,0,4,"Ksar El Hirane, Laghouat, Algeria",AG,AG25,33.7915,3.14482,-474588,20130203,NA,16
11413702,19930103,199301,1993,1993.0082,DZA,ALGERIA,DZA,NA,NA,NA,NA,NA,NA,NA,COP,POLICE,NA,NA,NA,NA,NA,COP,NA,NA,0,190,190,19,4,-10,4,1,4,4.89038785834739,4,"Laghouat, Laghouat, Algeria",AG,AG25,33.8,2.86514,-474716,4,"Laghouat, Laghouat, Algeria",AG,AG25,33.8,2.86514,-474716,4,"Laghouat, Laghouat, Algeria",AG,AG25,33.8,2.86514,-474716,20130203,NA,17
11413703,19930103,199301,1993,1993.0082,DZA,ALGIERS,DZA,NA,NA,NA,NA,NA,NA,NA,CVL,CIVILIAN,NA,NA,NA,NA,NA,CVL,NA,NA,1,190,190,19,4,-10,10,1,10,1.13207547169811,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,20130203,NA,18
11413705,19930103,199301,1993,1993.0082,DZA,ALGIERS,DZA,NA,NA,NA,NA,NA,NA,NA,DZACOP,ALGERIAN,DZA,NA,NA,NA,NA,COP,NA,NA,1,190,190,19,4,-10,5,1,5,0,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,20130203,NA,19
11413706,19930103,199301,1993,1993.0082,DZA,ALGERIA,DZA,NA,NA,NA,NA,NA,NA,NA,DZAUAF,ALGERIA,DZA,NA,NA,NA,NA,UAF,NA,NA,1,173,173,17,4,-5,7,1,7,2.02429149797571,0,"El Eulma, Séf, Algeria",AG,AG12,36.1528,5.69016,-467491,0,"El Eulma, Séf, Algeria",AG,AG12,36.1528,5.69016,-467491,4,"El Eulma, Séf, Algeria",AG,AG12,36.1528,5.69016,-467491,20130203,NA,20
11413707,19930103,199301,1993,1993.0082,DZA,ALGERIA,DZA,NA,NA,NA,NA,NA,NA,NA,MED,JOURNALIST,NA,NA,NA,NA,NA,MED,NA,NA,0,173,173,17,4,-5,9,1,9,4.89038785834739,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,20130203,NA,21
11413708,19930103,199301,1993,1993.0082,DZA,ALGERIA,DZA,NA,NA,NA,NA,NA,NA,NA,MOSREB,ISLAMIC,NA,NA,NA,MOS,NA,REB,NA,NA,1,173,173,17,4,-5,4,1,4,1.13207547169811,0,"El Eulma, Séf, Algeria",AG,AG12,36.1528,5.69016,-467491,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,4,"El Eulma, Séf, Algeria",AG,AG12,36.1528,5.69016,-467491,20130203,NA,22
11413709,19930103,199301,1993,1993.0082,DZA,ALGERIA,DZA,NA,NA,NA,NA,NA,NA,NA,MOSREB,ISLAMIC,NA,NA,NA,MOS,NA,REB,NA,NA,1,173,173,17,4,-5,4,1,4,1.13207547169811,0,"El Eulma, Séf, Algeria",AG,AG12,36.1528,5.69016,-467491,0,"El Eulma, Séf, Algeria",AG,AG12,36.1528,5.69016,-467491,4,"El Eulma, Séf, Algeria",AG,AG12,36.1528,5.69016,-467491,20130203,NA,23
11414665,19930103,199301,1993,1993.0082,MED,NEWSPAPER,NA,NA,NA,NA,NA,MED,NA,NA,COP,POLICEMEN,NA,NA,NA,NA,NA,COP,NA,NA,1,1722,172,17,4,-5,10,1,10,2.30414746543779,4,"Bechar, Béar, Algeria",AG,AG38,31.6167,-2.21667,-460331,4,"Bechar, Béar, Algeria",AG,AG38,31.6167,-2.21667,-460331,4,"Bechar, Béar, Algeria",AG,AG38,31.6167,-2.21667,-460331,20130203,NA,24
11414742,19930103,199301,1993,1993.0082,MIL,PARAMILITARY,NA,NA,NA,NA,NA,MIL,NA,NA,MILCOP,PARAMILITARY,NA,NA,NA,NA,NA,MIL,COP,NA,1,190,190,19,4,-10,10,1,10,2.30414746543779,4,"Ksar El Hirane, Laghouat, Algeria",AG,AG25,33.7915,3.14482,-474588,4,"Ksar El Hirane, Laghouat, Algeria",AG,AG25,33.7915,3.14482,-474588,4,"Ksar El Hirane, Laghouat, Algeria",AG,AG25,33.7915,3.14482,-474588,20130203,NA,25
11415408,19930103,199301,1993,1993.0082,UAF,ARMED MEN,NA,NA,NA,NA,NA,UAF,NA,NA,COP,POLICEMAN,NA,NA,NA,NA,NA,COP,NA,NA,1,190,190,19,4,-10,10,1,10,1.13207547169811,4,"Meftah, Blida, Algeria",AG,AG20,36.6204,3.22248,-477192,4,"Meftah, Blida, Algeria",AG,AG20,36.6204,3.22248,-477192,4,"Meftah, Blida, Algeria",AG,AG20,36.6204,3.22248,-477192,20130203,NA,26
11415409,19930103,199301,1993,1993.0082,UAF,ARMED MEN,NA,NA,NA,NA,NA,UAF,NA,NA,COP,POLICEMAN,NA,NA,NA,NA,NA,COP,NA,NA,1,193,193,19,4,-10,10,1,10,1.13207547169811,4,"Meftah, Blida, Algeria",AG,AG20,36.6204,3.22248,-477192,4,"Meftah, Blida, Algeria",AG,AG20,36.6204,3.22248,-477192,4,"Meftah, Blida, Algeria",AG,AG20,36.6204,3.22248,-477192,20130203,NA,27
11415803,19930104,199301,1993,1993.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GOV,GOVERNMENT,NA,NA,NA,NA,NA,GOV,NA,NA,0,170,170,17,4,-7,3,1,3,6.89655172413793,NA,NA,NA,NA,0,0,0,1,Sierra Leone,SL,SL,8.5,-11.5,0,1,Sierra Leone,SL,SL,8.5,-11.5,0,20130203,NA,28
11415806,19930104,199301,1993,1993.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GOV,GOVERNMENT,NA,NA,NA,NA,NA,GOV,NA,NA,0,190,190,19,4,-10,3,1,3,6.89655172413793,NA,NA,NA,NA,0,0,0,1,Sierra Leone,SL,SL,8.5,-11.5,0,1,Sierra Leone,SL,SL,8.5,-11.5,0,20130203,NA,29
11416399,19930104,199301,1993,1993.011,COP,SECURITY FORCE,NA,NA,NA,NA,NA,COP,NA,NA,DZA,ALGERIAN,DZA,NA,NA,NA,NA,NA,NA,NA,1,173,173,17,4,-5,9,1,9,3.33333333333333,4,"Bouzareah, Tipaza, Algeria",AG,AG55,36.7899,3.01771,-463691,4,"Bouzareah, Tipaza, Algeria",AG,AG55,36.7899,3.01771,-463691,4,"Bouzareah, Tipaza, Algeria",AG,AG55,36.7899,3.01771,-463691,20130203,NA,30
11416407,19930104,199301,1993,1993.011,COP,POLICE,NA,NA,NA,NA,NA,COP,NA,NA,GOV,SECRETARY OF STATE,NA,NA,NA,NA,NA,GOV,NA,NA,1,173,173,17,4,-5,3,1,3,4.45402298850575,0,"Nasko, Niger, Nigeria",NI,NI31,10.4872,4.87921,10478019,0,"Nasko, Niger, Nigeria",NI,NI31,10.4872,4.87921,10478019,4,"Nasko, Niger, Nigeria",NI,NI31,10.4872,4.87921,10478019,20130203,NA,31
11416495,19930104,199301,1993,1993.011,CVL,VILLAGE,NA,NA,NA,NA,NA,CVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,190,190,19,4,-10,9,1,9,1.99004975124378,4,"Makere, Nord, Cameroon",CM,CM13,9.4618,14.1459,-3152083,NA,NA,NA,NA,0,0,0,4,"Makere, Nord, Cameroon",CM,CM13,9.4618,14.1459,-3152083,20130203,NA,32
11416588,19930104,199301,1993,1993.011,DZA,ALGERIAN,DZA,NA,NA,NA,NA,NA,NA,NA,COP,SECURITY FORCE,NA,NA,NA,NA,NA,COP,NA,NA,1,173,173,17,4,-5,4,1,4,3.33333333333333,4,"Bouzareah, Tipaza, Algeria",AG,AG55,36.7899,3.01771,-463691,4,"Bouzareah, Tipaza, Algeria",AG,AG55,36.7899,3.01771,-463691,4,"Bouzareah, Tipaza, Algeria",AG,AG55,36.7899,3.01771,-463691,20130203,NA,33
11416589,19930104,199301,1993,1993.011,DZA,ALGERIAN,DZA,NA,NA,NA,NA,NA,NA,NA,COP,SECURITY FORCE,NA,NA,NA,NA,NA,COP,NA,NA,1,173,173,17,4,-5,5,1,5,3.33333333333333,4,"Ksar El Hirane, Laghouat, Algeria",AG,AG25,33.7915,3.14482,-474588,4,"Ksar El Hirane, Laghouat, Algeria",AG,AG25,33.7915,3.14482,-474588,4,"Ksar El Hirane, Laghouat, Algeria",AG,AG25,33.7915,3.14482,-474588,20130203,NA,34
11416958,19930104,199301,1993,1993.011,GOV,GOVERNMENT,NA,NA,NA,NA,NA,GOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,190,190,19,4,-10,3,1,3,6.89655172413793,1,Sierra Leone,SL,SL,8.5,-11.5,0,NA,NA,NA,NA,0,0,0,1,Sierra Leone,SL,SL,8.5,-11.5,0,20130203,NA,35
11417132,19930104,199301,1993,1993.011,GOV,PRESIDENT,NA,NA,NA,NA,NA,GOV,NA,NA,NGAEDU,NIGERIAN,NGA,NA,NA,NA,NA,EDU,NA,NA,0,172,172,17,4,-5,3,1,3,4.98338870431894,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,20130203,NA,36
11418207,19930104,199301,1993,1993.011,NGA,NIGERIA,NGA,NA,NA,NA,NA,NA,NA,NA,COP,POLICE,NA,NA,NA,NA,NA,COP,NA,NA,1,173,173,17,4,-5,1,1,1,4.45402298850575,0,"Nasko, Niger, Nigeria",NI,NI31,10.4872,4.87921,10478019,0,"Nasko, Niger, Nigeria",NI,NI31,10.4872,4.87921,10478019,4,"Nasko, Niger, Nigeria",NI,NI31,10.4872,4.87921,10478019,20130203,NA,37
11418210,19930104,199301,1993,1993.011,NGA,NIGERIA,NGA,NA,NA,NA,NA,NA,NA,NA,NGAEDU,NIGERIA,NGA,NA,NA,NA,NA,EDU,NA,NA,0,172,172,17,4,-5,3,1,3,4.98338870431894,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,6.45306,3.39583,-2017355,20130203,NA,38
11418661,19930104,199301,1993,1993.011,SLE,SIERRA LEONE,SLE,NA,NA,NA,NA,NA,NA,NA,OPP,POLITICAL PRISONER,NA,NA,NA,NA,NA,OPP,NA,NA,0,190,190,19,4,-10,4,1,4,6.89655172413793,1,Sierra Leone,SL,SL,8.5,-11.5,0,1,Sierra Leone,SL,SL,8.5,-11.5,0,1,Sierra Leone,SL,SL,8.5,-11.5,0,20130203,NA,39
11418663,19930104,199301,1993,1993.011,SLEINS,SIERRA LEONE,SLE,NA,NA,NA,NA,INS,NA,NA,GBRGOV,UNITED KINGDOM,GBR,NA,NA,NA,NA,GOV,NA,NA,1,186,186,18,4,-10,6,1,6,4.62962962962963,1,Sierra Leone,SL,SL,8.5,-11.5,0,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,1,Sierra Leone,SL,SL,8.5,-11.5,0,20130203,NA,40
11419591,19930105,199301,1993,1993.0137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UAF,TERRORIST,NA,NA,NA,NA,NA,UAF,NA,NA,0,190,190,19,4,-10,4,1,4,4.46210268948655,NA,NA,NA,NA,0,0,0,4,"Koubba, Alger, Algeria",AG,AG01,36.7344,3.08482,-474386,4,"Koubba, Alger, Algeria",AG,AG01,36.7344,3.08482,-474386,20130203,NA,41
11420193,19930105,199301,1993,1993.0137,CVL,CIVILIAN,NA,NA,NA,NA,NA,CVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,193,193,19,4,-10,8,1,8,3.52941176470588,4,"Freetown, Western Area, Sierra Leone",SL,SL04,8.49,-13.2342,-1315606,NA,NA,NA,NA,0,0,0,4,"Freetown, Western Area, Sierra Leone",SL,SL04,8.49,-13.2342,-1315606,20130203,NA,42
11420194,19930105,199301,1993,1993.0137,CVL,CIVILIAN,NA,NA,NA,NA,NA,CVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,193,193,19,4,-10,9,1,9,4.11764705882353,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,9.08333,7.53333,-1997013,NA,NA,NA,NA,0,0,0,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,9.08333,7.53333,-1997013,20130203,NA,43
11420313,19930105,199301,1993,1993.0137,DZA,ALGERIA,DZA,NA,NA,NA,NA,NA,NA,NA,COP,POLICEMEN,NA,NA,NA,NA,NA,COP,NA,NA,0,193,193,19,4,-10,3,1,3,4.46210268948655,4,"Koubba, Alger, Algeria",AG,AG01,36.7344,3.08482,-474386,4,"Koubba, Alger, Algeria",AG,AG01,36.7344,3.08482,-474386,4,"Koubba, Alger, Algeria",AG,AG01,36.7344,3.08482,-474386,20130203,NA,44
11420314,19930105,199301,1993,1993.0137,DZA,ALGERIA,DZA,NA,NA,NA,NA,NA,NA,NA,DZAMED,ALGERIA,DZA,NA,NA,NA,NA,MED,NA,NA,1,173,173,17,4,-5,2,1,2,3.33333333333333,4,"Ksar El Hirane, Laghouat, Algeria",AG,AG25,33.7915,3.14482,-474588,4,"Ksar El Hirane, Laghouat, Algeria",AG,AG25,33.7915,3.14482,-474588,4,"Ksar El Hirane, Laghouat, Algeria",AG,AG25,33.7915,3.14482,-474588,20130203,NA,45
11420319,19930105,199301,1993,1993.0137,DZA,ALGERIA,DZA,NA,NA,NA,NA,NA,NA,NA,MED,JOURNALIST,NA,NA,NA,NA,NA,MED,NA,NA,1,173,173,17,4,-5,2,1,2,3.33333333333333,4,"Ksar El Hirane, Laghouat, Algeria",AG,AG25,33.7915,3.14482,-474588,4,"Ksar El Hirane, Laghouat, Algeria",AG,AG25,33.7915,3.14482,-474588,4,"Ksar El Hirane, Laghouat, Algeria",AG,AG25,33.7915,3.14482,-474588,20130203,NA,46
11420793,19930105,199301,1993,1993.0137,GOV,GOVERNMENT,NA,NA,NA,NA,NA,GOV,NA,NA,DZA,ALGERIA,DZA,NA,NA,NA,NA,NA,NA,NA,0,173,173,17,4,-5,1,1,1,4.46210268948655,4,"Boufarik, Blida, Algeria",AG,AG20,36.5741,2.91214,-462681,4,"Boufarik, Blida, Algeria",AG,AG20,36.5741,2.91214,-462681,4,"Boufarik, Blida, Algeria",AG,AG20,36.5741,2.91214,-462681,20130203,NA,47
11420909,19930105,199301,1993,1993.0137,GOV,AUTHORITIES,NA,NA,NA,NA,NA,GOV,NA,NA,REB,REBEL,NA,NA,NA,NA,NA,REB,NA,NA,1,170,170,17,4,-7,10,1,10,3.88349514563107,4,"Arlit, Agadez, Niger",NG,NG01,18.7369,7.38528,-1077922,4,"Arlit, Agadez, Niger",NG,NG01,18.7369,7.38528,-1077922,4,"Arlit, Agadez, Niger",NG,NG01,18.7369,7.38528,-1077922,20130203,NA,48
11421488,19930105,199301,1993,1993.0137,JUD,MAGISTRATE,NA,NA,NA,NA,NA,JUD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,173,173,17,4,-5,9,1,9,3.35570469798658,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,NA,NA,NA,NA,0,0,0,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,20130203,NA,49
11421893,19930105,199301,1993,1993.0137,MIL,NATIONAL GENDARMERIE,NA,NA,NA,NA,NA,MIL,NA,NA,MED,JOURNALIST,NA,NA,NA,NA,NA,MED,NA,NA,1,173,173,17,4,-5,9,1,9,3.35570469798658,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,4,"Algiers, Alger, Algeria",AG,AG01,36.7631,3.05056,-458371,20130203,NA,50
11421925,19930105,199301,1993,1993.0137,MILGOV,PARAMILITARY POLICE,NA,NA,NA,NA,NA,MIL,GOV,NA,REB,REBEL,NA,NA,NA,NA,NA,REB,NA,NA,1,190,190,19,4,-10,1,1,1,3.88349514563107,4,"Arlit, Agadez, Niger",NG,NG01,18.7369,7.38528,-1077922,4,"Arlit, Agadez, Niger",NG,NG01,18.7369,7.38528,-1077922,4,"Arlit, Agadez, Niger",NG,NG01,18.7369,7.38528,-1077922,20130203,NA,51
11421999,19930105,199301,1993,1993.0137,MOSREB,ISLAMIC FRONT,NA,NA,NA,MOS,NA,REB,NA,NA,COP,PRISON,NA,NA,NA,NA,NA,COP,NA,NA,1,172,172,17,4,-5,3,1,3,4.46210268948655,4,"Boufarik, Blida, Algeria",AG,AG20,36.5741,2.91214,-462681,4,"Boufarik, Blida, Algeria",AG,AG20,36.5741,2.91214,-462681,4,"Boufarik, Blida, Algeria",AG,AG20,36.5741,2.91214,-462681,20130203,NA,52
11422029,19930105,199301,1993,1993.0137,NERMILGOV,NIGER,NER,NA,NA,NA,NA,MIL,GOV,NA,REB,REBEL,NA,NA,NA,NA,NA,REB,NA,NA,1,190,190,19,4,-10,2,1,2,3.88349514563107,4,"Arlit, Agadez, Niger",NG,NG01,18.7369,7.38528,-1077922,4,"Arlit, Agadez, Niger",NG,NG01,18.7369,7.38528,-1077922,4,"Arlit, Agadez, Niger",NG,NG01,18.7369,7.38528,-1077922,20130203,NA,53
11422104,19930105,199301,1993,1993.0137,OPP,ACTIVIST,NA,NA,NA,NA,NA,OPP,NA,NA,COP,POLICEMEN,NA,NA,NA,NA,NA,COP,NA,NA,0,193,193,19,4,-10,4,1,4,4.46210268948655,4,"Koubba, Alger, Algeria",AG,AG01,36.7344,3.08482,-474386,4,"Koubba, Alger, Algeria",AG,AG01,36.7344,3.08482,-474386,4,"Koubba, Alger, Algeria",AG,AG01,36.7344,3.08482,-474386,20130203,NA,54
